"","Date","hour","use..kW.","day"
"4182",2010-06-24,5,387.766666666667,4
"4183",2010-06-24,6,423.566666666667,4
"4184",2010-06-24,7,1382.46666666667,4
"4185",2010-06-24,8,1710.93333333333,4
"4186",2010-06-24,9,1412.96666666667,4
"4187",2010-06-24,10,902.966666666667,4
"4188",2010-06-24,11,369.433333333333,4
"4189",2010-06-24,12,370.866666666667,4
"4190",2010-06-24,13,371.9,4
"4191",2010-06-24,14,324.033333333333,4
"4192",2010-06-24,15,369.7,4
"4193",2010-06-24,16,335.833333333333,4
"4194",2010-06-24,17,425.433333333333,4
"4195",2010-06-24,18,687.9,4
"4196",2010-06-24,19,1525.6,4
"4197",2010-06-24,20,1280.1,4
"4198",2010-06-24,21,1440.66666666667,4
"4199",2010-06-24,22,1817.06666666667,4
"4200",2010-06-24,23,388.9,4
"4201",2010-06-25,0,298.566666666667,5
"4202",2010-06-25,1,306.6,5
"4203",2010-06-25,2,283.833333333333,5
"4204",2010-06-25,3,339.466666666667,5
"4205",2010-06-25,4,337.666666666667,5
"4206",2010-06-25,5,284.266666666667,5
"4207",2010-06-25,6,1040.86666666667,5
"4208",2010-06-25,7,1419.23333333333,5
"4209",2010-06-25,8,1174.33333333333,5
"4210",2010-06-25,9,1496.23333333333,5
"4211",2010-06-25,10,1431.36666666667,5
"4212",2010-06-25,11,1621.93333333333,5
"4213",2010-06-25,12,1961.36666666667,5
"4214",2010-06-25,13,972.466666666667,5
"4215",2010-06-25,14,283.366666666667,5
"4216",2010-06-25,15,270.433333333333,5
"4217",2010-06-25,16,319.133333333333,5
"4218",2010-06-25,17,367.4,5
"4219",2010-06-25,18,284.366666666667,5
"4220",2010-06-25,19,305.566666666667,5
"4221",2010-06-25,20,329.266666666667,5
"4222",2010-06-25,21,1331.1,5
"4223",2010-06-25,22,1495.26666666667,5
"4224",2010-06-25,23,369.866666666667,5
"4225",2010-06-26,0,365.833333333333,6
"4226",2010-06-26,1,287.666666666667,6
"4227",2010-06-26,2,293.333333333333,6
"4228",2010-06-26,3,359.333333333333,6
"4229",2010-06-26,4,315.6,6
"4230",2010-06-26,5,861.366666666667,6
"4231",2010-06-26,6,471.433333333333,6
"4232",2010-06-26,7,500.133333333333,6
"4233",2010-06-26,8,328.133333333333,6
"4234",2010-06-26,9,894.533333333333,6
"4235",2010-06-26,10,1838.93333333333,6
"4236",2010-06-26,11,835.066666666667,6
"4237",2010-06-26,12,1445,6
"4238",2010-06-26,13,1064.23333333333,6
"4239",2010-06-26,14,432.033333333333,6
"4240",2010-06-26,15,431.733333333333,6
"4241",2010-06-26,16,863.766666666667,6
"4242",2010-06-26,17,1452.76666666667,6
"4243",2010-06-26,18,1415.46666666667,6
"4244",2010-06-26,19,355.066666666667,6
"4245",2010-06-26,20,354.466666666667,6
"4246",2010-06-26,21,304.966666666667,6
"4247",2010-06-26,22,347.433333333333,6
"4248",2010-06-26,23,542.033333333333,6
"4249",2010-06-27,0,353.133333333333,0
"4250",2010-06-27,1,536.7,0
"4251",2010-06-27,2,845.466666666667,0
"4252",2010-06-27,3,363.766666666667,0
"4253",2010-06-27,4,305.933333333333,0
"4254",2010-06-27,5,287.3,0
"4255",2010-06-27,6,328.933333333333,0
"4256",2010-06-27,7,484.1,0
"4257",2010-06-27,8,331.866666666667,0
"4258",2010-06-27,9,1532.53333333333,0
"4259",2010-06-27,10,1024.6,0
"4260",2010-06-27,11,553.133333333333,0
"4261",2010-06-27,12,1051.2,0
"4262",2010-06-27,13,1640.96666666667,0
"4263",2010-06-27,14,1525.13333333333,0
"4264",2010-06-27,15,902.4,0
"4265",2010-06-27,16,876.766666666667,0
"4266",2010-06-27,17,609.566666666667,0
"4267",2010-06-27,18,771.333333333333,0
"4268",2010-06-27,19,426.433333333333,0
"4269",2010-06-27,20,397.233333333333,0
"4270",2010-06-27,21,834.733333333333,0
"4271",2010-06-27,22,2066.93333333333,0
"4272",2010-06-27,23,949.233333333333,0
"4273",2010-06-28,0,352.833333333333,1
"4274",2010-06-28,1,355.4,1
"4275",2010-06-28,2,564.833333333333,1
"4276",2010-06-28,3,483.266666666667,1
"4277",2010-06-28,4,333.8,1
"4278",2010-06-28,5,330.5,1
"4279",2010-06-28,6,1094.23333333333,1
"4280",2010-06-28,7,1412.63333333333,1
"4281",2010-06-28,8,1539.73333333333,1
"4282",2010-06-28,9,1022.83333333333,1
"4283",2010-06-28,10,325.666666666667,1
"4284",2010-06-28,11,933.666666666667,1
"4285",2010-06-28,12,658.466666666667,1
"4286",2010-06-28,13,548.066666666667,1
"4287",2010-06-28,14,1041.96666666667,1
"4288",2010-06-28,15,1685.2,1
"4289",2010-06-28,16,1054.93333333333,1
"4290",2010-06-28,17,1661.43333333333,1
"4291",2010-06-28,18,1810.23333333333,1
"4292",2010-06-28,19,1335.2,1
"4293",2010-06-28,20,975.833333333333,1
"4294",2010-06-28,21,1144.66666666667,1
"4295",2010-06-28,22,1755.1,1
"4296",2010-06-28,23,2101.83333333333,1
"4297",2010-06-29,0,1007.36666666667,2
"4298",2010-06-29,1,635.7,2
"4299",2010-06-29,2,340.6,2
"4300",2010-06-29,3,327.5,2
"4301",2010-06-29,4,399.366666666667,2
"4302",2010-06-29,5,413.9,2
"4303",2010-06-29,6,443.2,2
"4304",2010-06-29,7,1124.06666666667,2
"4305",2010-06-29,8,1822.06666666667,2
"4306",2010-06-29,9,1604.36666666667,2
"4307",2010-06-29,10,1920.26666666667,2
"4308",2010-06-29,11,816.9,2
"4309",2010-06-29,12,511.766666666667,2
"4310",2010-06-29,13,993.6,2
"4311",2010-06-29,14,950.933333333333,2
"4312",2010-06-29,15,400.533333333333,2
"4313",2010-06-29,16,585.9,2
"4314",2010-06-29,17,1267.1,2
"4315",2010-06-29,18,764.466666666667,2
"4316",2010-06-29,19,942.366666666667,2
"4317",2010-06-29,20,1032.86666666667,2
"4318",2010-06-29,21,1719.23333333333,2
"4319",2010-06-29,22,2319.5,2
"4320",2010-06-29,23,453.8,2
"4321",2010-06-30,0,344.033333333333,3
"4322",2010-06-30,1,460.266666666667,3
"4323",2010-06-30,2,669.1,3
"4324",2010-06-30,3,313.066666666667,3
"4325",2010-06-30,4,293.533333333333,3
"4326",2010-06-30,5,946.733333333333,3
"4327",2010-06-30,6,538.266666666667,3
"4328",2010-06-30,7,1061.53333333333,3
"4329",2010-06-30,8,1193.16666666667,3
"4330",2010-06-30,9,368.533333333333,3
"4331",2010-06-30,10,309.033333333333,3
"4332",2010-06-30,11,688.2,3
"4333",2010-06-30,12,1175.13333333333,3
"4334",2010-06-30,13,1331.5,3
"4335",2010-06-30,14,1401.3,3
"4336",2010-06-30,15,1039.43333333333,3
"4337",2010-06-30,16,639.633333333333,3
"4338",2010-06-30,17,1403.73333333333,3
"4339",2010-06-30,18,1337.33333333333,3
"4340",2010-06-30,19,1291.73333333333,3
"4341",2010-06-30,20,1151.5,3
"4342",2010-06-30,21,1409.06666666667,3
"4343",2010-06-30,22,1636.5,3
"4344",2010-06-30,23,2066.6,3
"4345",2010-07-01,0,3329.03333333333,4
"4346",2010-07-01,1,867,4
"4347",2010-07-01,2,379.6,4
"4348",2010-07-01,3,379.133333333333,4
"4349",2010-07-01,4,420.066666666667,4
"4350",2010-07-01,5,419.2,4
"4351",2010-07-01,6,411.466666666667,4
"4352",2010-07-01,7,375.066666666667,4
"4353",2010-07-01,8,429.733333333333,4
"4354",2010-07-01,9,474.733333333333,4
"4355",2010-07-01,10,1475.73333333333,4
"4356",2010-07-01,11,1500.33333333333,4
"4357",2010-07-01,12,1521.93333333333,4
"4358",2010-07-01,13,1103.5,4
"4359",2010-07-01,14,1086.86666666667,4
"4360",2010-07-01,15,1150.56666666667,4
"4361",2010-07-01,16,1255.6,4
"4362",2010-07-01,17,975.766666666667,4
"4363",2010-07-01,18,1362.56666666667,4
"4364",2010-07-01,19,472.3,4
"4365",2010-07-01,20,482.366666666667,4
"4366",2010-07-01,21,720.133333333333,4
"4367",2010-07-01,22,1043.26666666667,4
"4368",2010-07-01,23,847.4,4
"4369",2010-07-02,0,1397.73333333333,5
"4370",2010-07-02,1,575.9,5
"4371",2010-07-02,2,520.933333333333,5
"4372",2010-07-02,3,1612.2,5
"4373",2010-07-02,4,1103.9,5
"4374",2010-07-02,5,848.066666666667,5
"4375",2010-07-02,6,424.733333333333,5
"4376",2010-07-02,7,438.433333333333,5
"4377",2010-07-02,8,429.033333333333,5
"4378",2010-07-02,9,386.566666666667,5
"4379",2010-07-02,10,465.333333333333,5
"4380",2010-07-02,11,1054.9,5
"4381",2010-07-02,12,660.866666666667,5
"4382",2010-07-02,13,492.666666666667,5
"4383",2010-07-02,14,808.333333333333,5
"4384",2010-07-02,15,643.666666666667,5
"4385",2010-07-02,16,1145.23333333333,5
"4386",2010-07-02,17,503.233333333333,5
"4387",2010-07-02,18,605.933333333333,5
"4388",2010-07-02,19,1479.23333333333,5
"4389",2010-07-02,20,1508.73333333333,5
"4390",2010-07-02,21,1110.26666666667,5
"4391",2010-07-02,22,407.766666666667,5
"4392",2010-07-02,23,391.8,5
"4393",2010-07-03,0,452.1,6
"4394",2010-07-03,1,586.3,6
"4395",2010-07-03,2,1490.93333333333,6
"4396",2010-07-03,3,736.8,6
"4397",2010-07-03,4,378.4,6
"4398",2010-07-03,5,477.566666666667,6
"4399",2010-07-03,6,501.266666666667,6
"4400",2010-07-03,7,1127.63333333333,6
"4401",2010-07-03,8,389.333333333333,6
"4402",2010-07-03,9,417.533333333333,6
"4403",2010-07-03,10,440.866666666667,6
"4404",2010-07-03,11,699.166666666667,6
"4405",2010-07-03,12,749.466666666667,6
"4406",2010-07-03,13,508.733333333333,6
"4407",2010-07-03,14,463.933333333333,6
"4408",2010-07-03,15,406.966666666667,6
"4409",2010-07-03,16,378.533333333333,6
"4410",2010-07-03,17,464.6,6
"4411",2010-07-03,18,1028.83333333333,6
"4412",2010-07-03,19,1013,6
"4413",2010-07-03,20,1217.7,6
"4414",2010-07-03,21,1137.4,6
"4415",2010-07-03,22,1713.9,6
"4416",2010-07-03,23,1886.93333333333,6
"4417",2010-07-04,0,1825.5,0
"4418",2010-07-04,1,1622.5,0
"4419",2010-07-04,2,1809.03333333333,0
"4420",2010-07-04,3,1724.06666666667,0
"4421",2010-07-04,4,1630.66666666667,0
"4422",2010-07-04,5,1554.63333333333,0
"4423",2010-07-04,6,1559.13333333333,0
"4424",2010-07-04,7,2219.13333333333,0
"4425",2010-07-04,8,1380.2,0
"4426",2010-07-04,9,1234.2,0
"4427",2010-07-04,10,1553.7,0
"4428",2010-07-04,11,1227.76666666667,0
"4429",2010-07-04,12,296.933333333333,0
"4430",2010-07-04,13,388.6,0
"4431",2010-07-04,14,371.6,0
"4432",2010-07-04,15,317.6,0
"4433",2010-07-04,16,311.833333333333,0
"4434",2010-07-04,17,372.966666666667,0
"4435",2010-07-04,18,391.9,0
"4436",2010-07-04,19,304.766666666667,0
"4437",2010-07-04,20,430.766666666667,0
"4438",2010-07-04,21,1395.5,0
"4439",2010-07-04,22,832.933333333333,0
"4440",2010-07-04,23,878.866666666667,0
"4441",2010-07-05,0,411.033333333333,1
"4442",2010-07-05,1,394.066666666667,1
"4443",2010-07-05,2,342.666666666667,1
"4444",2010-07-05,3,340.166666666667,1
"4445",2010-07-05,4,379.633333333333,1
"4446",2010-07-05,5,354.133333333333,1
"4447",2010-07-05,6,317.9,1
"4448",2010-07-05,7,778.5,1
"4449",2010-07-05,8,1075.96666666667,1
"4450",2010-07-05,9,347.733333333333,1
"4451",2010-07-05,10,299,1
"4452",2010-07-05,11,334.366666666667,1
"4453",2010-07-05,12,603.733333333333,1
"4454",2010-07-05,13,589.533333333333,1
"4455",2010-07-05,14,1270.96666666667,1
"4456",2010-07-05,15,1474.16666666667,1
"4457",2010-07-05,16,1220.3,1
"4458",2010-07-05,17,305.666666666667,1
"4459",2010-07-05,18,317.366666666667,1
"4460",2010-07-05,19,981.366666666667,1
"4461",2010-07-05,20,1302.7,1
"4462",2010-07-05,21,1871.23333333333,1
"4463",2010-07-05,22,1708.7,1
"4464",2010-07-05,23,1545.6,1
"4465",2010-07-06,0,628.166666666667,2
"4466",2010-07-06,1,319.3,2
"4467",2010-07-06,2,366.966666666667,2
"4468",2010-07-06,3,357.4,2
"4469",2010-07-06,4,271.4,2
"4470",2010-07-06,5,313.7,2
"4471",2010-07-06,6,358.633333333333,2
"4472",2010-07-06,7,1264.1,2
"4473",2010-07-06,8,1388.33333333333,2
"4474",2010-07-06,9,1381.86666666667,2
"4475",2010-07-06,10,1367.83333333333,2
"4476",2010-07-06,11,281.6,2
"4477",2010-07-06,12,329.033333333333,2
"4478",2010-07-06,13,697.5,2
"4479",2010-07-06,14,737.166666666667,2
"4480",2010-07-06,15,556.7,2
"4481",2010-07-06,16,708.766666666667,2
"4482",2010-07-06,17,539.6,2
"4483",2010-07-06,18,571.366666666667,2
"4484",2010-07-06,19,1273.8,2
"4485",2010-07-06,20,1530.76666666667,2
"4486",2010-07-06,21,739.533333333333,2
"4487",2010-07-06,22,312,2
"4488",2010-07-06,23,470.033333333333,2
"4489",2010-07-07,0,383,3
"4490",2010-07-07,1,679.9,3
"4491",2010-07-07,2,313.966666666667,3
"4492",2010-07-07,3,383.833333333333,3
"4493",2010-07-07,4,291.5,3
"4494",2010-07-07,5,287.233333333333,3
"4495",2010-07-07,6,941.5,3
"4496",2010-07-07,7,309.666666666667,3
"4497",2010-07-07,8,1006.06666666667,3
"4498",2010-07-07,9,337.7,3
"4499",2010-07-07,10,315.766666666667,3
"4500",2010-07-07,11,338.366666666667,3
"4501",2010-07-07,12,503.066666666667,3
"4502",2010-07-07,13,546.833333333333,3
"4503",2010-07-07,14,1414.36666666667,3
"4504",2010-07-07,15,849.833333333333,3
"4505",2010-07-07,16,325.933333333333,3
"4506",2010-07-07,17,372.833333333333,3
"4507",2010-07-07,18,342.766666666667,3
"4508",2010-07-07,19,608,3
"4509",2010-07-07,20,1461.36666666667,3
"4510",2010-07-07,21,614.733333333333,3
"4511",2010-07-07,22,958.7,3
"4512",2010-07-07,23,326.2,3
"4513",2010-07-08,0,407.866666666667,4
"4514",2010-07-08,1,506.733333333333,4
"4515",2010-07-08,2,334.733333333333,4
"4516",2010-07-08,3,329.933333333333,4
"4517",2010-07-08,4,373.1,4
"4518",2010-07-08,5,325.266666666667,4
"4519",2010-07-08,6,551.2,4
"4520",2010-07-08,7,1539.23333333333,4
"4521",2010-07-08,8,1199.16666666667,4
"4522",2010-07-08,9,296,4
"4523",2010-07-08,10,499.233333333333,4
"4524",2010-07-08,11,364.666666666667,4
"4525",2010-07-08,12,312.6,4
"4526",2010-07-08,13,1079.5,4
"4527",2010-07-08,14,1847.53333333333,4
"4528",2010-07-08,15,885.7,4
"4529",2010-07-08,16,1661.06666666667,4
"4530",2010-07-08,17,345.1,4
"4531",2010-07-08,18,531.166666666667,4
"4532",2010-07-08,19,606.9,4
"4533",2010-07-08,20,1954.3,4
"4534",2010-07-08,21,1289.16666666667,4
"4535",2010-07-08,22,1695.06666666667,4
"4536",2010-07-08,23,1275.63333333333,4
"4537",2010-07-09,0,1363.36666666667,5
"4538",2010-07-09,1,420.333333333333,5
"4539",2010-07-09,2,533.233333333333,5
"4540",2010-07-09,3,426.133333333333,5
"4541",2010-07-09,4,467.733333333333,5
"4542",2010-07-09,5,637.6,5
"4543",2010-07-09,6,916.333333333333,5
"4544",2010-07-09,7,1059.26666666667,5
"4545",2010-07-09,8,609.933333333333,5
"4546",2010-07-09,9,647,5
"4547",2010-07-09,10,855.4,5
"4548",2010-07-09,11,471.2,5
"4549",2010-07-09,12,579.8,5
"4550",2010-07-09,13,1201.66666666667,5
"4551",2010-07-09,14,675.633333333333,5
"4552",2010-07-09,15,604.966666666667,5
"4553",2010-07-09,16,631.466666666667,5
"4554",2010-07-09,17,503.733333333333,5
"4555",2010-07-09,18,589.366666666667,5
"4556",2010-07-09,19,537.233333333333,5
"4557",2010-07-09,20,961.133333333333,5
"4558",2010-07-09,21,599.966666666667,5
"4559",2010-07-09,22,1465.03333333333,5
"4560",2010-07-09,23,1300.43333333333,5
"4561",2010-07-10,0,641.266666666667,6
"4562",2010-07-10,1,404.666666666667,6
"4563",2010-07-10,2,418.6,6
"4564",2010-07-10,3,1134.83333333333,6
"4565",2010-07-10,4,383.633333333333,6
"4566",2010-07-10,5,354.7,6
"4567",2010-07-10,6,351.633333333333,6
"4568",2010-07-10,7,339.1,6
"4569",2010-07-10,8,516.633333333333,6
"4570",2010-07-10,9,1988.33333333333,6
"4571",2010-07-10,10,1044.7,6
"4572",2010-07-10,11,486.133333333333,6
"4573",2010-07-10,12,416.933333333333,6
"4574",2010-07-10,13,1545.06666666667,6
"4575",2010-07-10,14,2083,6
"4576",2010-07-10,15,1435.63333333333,6
"4577",2010-07-10,16,856.633333333333,6
"4578",2010-07-10,17,892.3,6
"4579",2010-07-10,18,436.933333333333,6
"4580",2010-07-10,19,888.233333333333,6
"4581",2010-07-10,20,1192.03333333333,6
"4582",2010-07-10,21,430.833333333333,6
"4583",2010-07-10,22,633.166666666667,6
"4584",2010-07-10,23,366.733333333333,6
"4585",2010-07-11,0,347.966666666667,0
"4586",2010-07-11,1,429.866666666667,0
"4587",2010-07-11,2,408.3,0
"4588",2010-07-11,3,361.166666666667,0
"4589",2010-07-11,4,342.333333333333,0
"4590",2010-07-11,5,500,0
"4591",2010-07-11,6,757.766666666667,0
"4592",2010-07-11,7,336.933333333333,0
"4593",2010-07-11,8,510.666666666667,0
"4594",2010-07-11,9,459.733333333333,0
"4595",2010-07-11,10,1535.43333333333,0
"4596",2010-07-11,11,1474.13333333333,0
"4597",2010-07-11,12,686.166666666667,0
"4598",2010-07-11,13,759.466666666667,0
"4599",2010-07-11,14,477.1,0
"4600",2010-07-11,15,521.133333333333,0
"4601",2010-07-11,16,641.3,0
"4602",2010-07-11,17,600.066666666667,0
"4603",2010-07-11,18,775.6,0
"4604",2010-07-11,19,1948.73333333333,0
"4605",2010-07-11,20,691.366666666667,0
"4606",2010-07-11,21,941.366666666667,0
"4607",2010-07-11,22,1791.5,0
"4608",2010-07-11,23,2594.76666666667,0
"4609",2010-07-12,0,1100.53333333333,1
"4610",2010-07-12,1,384.9,1
"4611",2010-07-12,2,468.733333333333,1
"4612",2010-07-12,3,341.066666666667,1
"4613",2010-07-12,4,362.533333333333,1
"4614",2010-07-12,5,372.133333333333,1
"4615",2010-07-12,6,544.5,1
"4616",2010-07-12,7,836.533333333333,1
"4617",2010-07-12,8,944.233333333333,1
"4618",2010-07-12,9,602.4,1
"4619",2010-07-12,10,759.166666666667,1
"4620",2010-07-12,11,628.533333333333,1
"4621",2010-07-12,12,722.3,1
"4622",2010-07-12,13,621.266666666667,1
"4623",2010-07-12,14,521.633333333333,1
"4624",2010-07-12,15,542.933333333333,1
"4625",2010-07-12,16,353.033333333333,1
"4626",2010-07-12,17,1160.7,1
"4627",2010-07-12,18,688.433333333333,1
"4628",2010-07-12,19,536.2,1
"4629",2010-07-12,20,1504.06666666667,1
"4630",2010-07-12,21,1997.56666666667,1
"4631",2010-07-12,22,1863.56666666667,1
"4632",2010-07-12,23,635.933333333333,1
"4633",2010-07-13,0,378.6,2
"4634",2010-07-13,1,435.766666666667,2
"4635",2010-07-13,2,330.166666666667,2
"4636",2010-07-13,3,364.3,2
"4637",2010-07-13,4,401.3,2
"4638",2010-07-13,5,389.966666666667,2
"4639",2010-07-13,6,392.466666666667,2
"4640",2010-07-13,7,1143.33333333333,2
"4641",2010-07-13,8,1614.43333333333,2
"4642",2010-07-13,9,1710.53333333333,2
"4643",2010-07-13,10,622.933333333333,2
"4644",2010-07-13,11,601.133333333333,2
"4645",2010-07-13,12,573.866666666667,2
"4646",2010-07-13,13,1421.5,2
"4647",2010-07-13,14,1736.66666666667,2
"4648",2010-07-13,15,1098.6,2
"4649",2010-07-13,16,493.133333333333,2
"4650",2010-07-13,17,489.866666666667,2
"4651",2010-07-13,18,1068.96666666667,2
"4652",2010-07-13,19,1358.06666666667,2
"4653",2010-07-13,20,1568.9,2
"4654",2010-07-13,21,2114.33333333333,2
"4655",2010-07-13,22,1849.46666666667,2
"4656",2010-07-13,23,876.933333333333,2
"4657",2010-07-14,0,497.166666666667,3
"4658",2010-07-14,1,650.3,3
"4659",2010-07-14,2,466.3,3
"4660",2010-07-14,3,353.233333333333,3
"4661",2010-07-14,4,395.266666666667,3
"4662",2010-07-14,5,380.266666666667,3
"4663",2010-07-14,6,455.3,3
"4664",2010-07-14,7,936.066666666667,3
"4665",2010-07-14,8,603.7,3
"4666",2010-07-14,9,577.633333333333,3
"4667",2010-07-14,10,497.633333333333,3
"4668",2010-07-14,11,1036.13333333333,3
"4669",2010-07-14,12,1133.8,3
"4670",2010-07-14,13,1240.33333333333,3
"4671",2010-07-14,14,1438.66666666667,3
"4672",2010-07-14,15,1074.76666666667,3
"4673",2010-07-14,16,525,3
"4674",2010-07-14,17,487.333333333333,3
"4675",2010-07-14,18,525.4,3
"4676",2010-07-14,19,766.566666666667,3
"4677",2010-07-14,20,931.633333333333,3
"4678",2010-07-14,21,2280.73333333333,3
"4679",2010-07-14,22,3108.86666666667,3
"4680",2010-07-14,23,3129.1,3
"4681",2010-07-15,0,2553.16666666667,4
"4682",2010-07-15,1,1384.13333333333,4
"4683",2010-07-15,2,1259.23333333333,4
"4684",2010-07-15,3,801.933333333333,4
"4685",2010-07-15,4,835.366666666667,4
"4686",2010-07-15,5,772.8,4
"4687",2010-07-15,6,811.333333333333,4
"4688",2010-07-15,7,810.133333333333,4
"4689",2010-07-15,8,1232.16666666667,4
"4690",2010-07-15,9,1992.06666666667,4
"4691",2010-07-15,10,1102.66666666667,4
"4692",2010-07-15,11,1186.2,4
"4693",2010-07-15,12,548.766666666667,4
"4694",2010-07-15,13,503.1,4
"4695",2010-07-15,14,892.766666666667,4
"4696",2010-07-15,15,1879.9,4
"4697",2010-07-15,16,1105.9,4
"4698",2010-07-15,17,533.7,4
"4699",2010-07-15,18,546.2,4
"4700",2010-07-15,19,514.966666666667,4
"4701",2010-07-15,20,523.833333333333,4
"4702",2010-07-15,21,1731.4,4
"4703",2010-07-15,22,2395.13333333333,4
"4704",2010-07-15,23,1330.16666666667,4
"4705",2010-07-16,0,751.2,5
"4706",2010-07-16,1,598.533333333333,5
"4707",2010-07-16,2,397,5
"4708",2010-07-16,3,465.666666666667,5
"4709",2010-07-16,4,330.766666666667,5
"4710",2010-07-16,5,278.9,5
"4711",2010-07-16,6,354.2,5
"4712",2010-07-16,7,278.366666666667,5
"4713",2010-07-16,8,794.933333333333,5
"4714",2010-07-16,9,735.733333333333,5
"4715",2010-07-16,10,571.8,5
"4716",2010-07-16,11,301.833333333333,5
"4717",2010-07-16,12,329.1,5
"4718",2010-07-16,13,632,5
"4719",2010-07-16,14,692.1,5
"4720",2010-07-16,15,1384.2,5
"4721",2010-07-16,16,566.933333333333,5
"4722",2010-07-16,17,314.466666666667,5
"4723",2010-07-16,18,293.733333333333,5
"4724",2010-07-16,19,346.566666666667,5
"4725",2010-07-16,20,278.5,5
"4726",2010-07-16,21,908.6,5
"4727",2010-07-16,22,1164.6,5
"4728",2010-07-16,23,897.866666666667,5
"4729",2010-07-17,0,831.3,6
"4730",2010-07-17,1,1018.93333333333,6
"4731",2010-07-17,2,1014.7,6
"4732",2010-07-17,3,317.1,6
"4733",2010-07-17,4,334.5,6
"4734",2010-07-17,5,304.2,6
"4735",2010-07-17,6,321.133333333333,6
"4736",2010-07-17,7,311.766666666667,6
"4737",2010-07-17,8,413.7,6
"4738",2010-07-17,9,1384.06666666667,6
"4739",2010-07-17,10,1392.86666666667,6
"4740",2010-07-17,11,396.7,6
"4741",2010-07-17,12,314.1,6
"4742",2010-07-17,13,250.333333333333,6
"4743",2010-07-17,14,302.433333333333,6
"4744",2010-07-17,15,297.866666666667,6
"4745",2010-07-17,16,320.166666666667,6
"4746",2010-07-17,17,294.066666666667,6
"4747",2010-07-17,18,303.966666666667,6
"4748",2010-07-17,19,323.3,6
"4749",2010-07-17,20,1012.26666666667,6
"4750",2010-07-17,21,690.433333333333,6
"4751",2010-07-17,22,729.4,6
"4752",2010-07-17,23,559.9,6
"4753",2010-07-18,0,436.3,0
"4754",2010-07-18,1,400.366666666667,0
"4755",2010-07-18,2,332,0
"4756",2010-07-18,3,593.733333333333,0
"4757",2010-07-18,4,216.866666666667,0
"4758",2010-07-18,5,316,0
"4759",2010-07-18,6,295.566666666667,0
"4760",2010-07-18,7,1161.96666666667,0
"4761",2010-07-18,8,301.166666666667,0
"4762",2010-07-18,9,312.166666666667,0
"4763",2010-07-18,10,239.633333333333,0
"4764",2010-07-18,11,285.133333333333,0
"4765",2010-07-18,12,317.366666666667,0
"4766",2010-07-18,13,265.8,0
"4767",2010-07-18,14,326.433333333333,0
"4768",2010-07-18,15,229.9,0
"4769",2010-07-18,16,294.466666666667,0
"4770",2010-07-18,17,289.3,0
"4771",2010-07-18,18,919.1,0
"4772",2010-07-18,19,1233.06666666667,0
"4773",2010-07-18,20,1144.93333333333,0
"4774",2010-07-18,21,1048.3,0
"4775",2010-07-18,22,1092.16666666667,0
"4776",2010-07-18,23,1482.23333333333,0
"4777",2010-07-19,0,371.1,1
"4778",2010-07-19,1,275.166666666667,1
"4779",2010-07-19,2,282.866666666667,1
"4780",2010-07-19,3,288.733333333333,1
"4781",2010-07-19,4,317.266666666667,1
"4782",2010-07-19,5,306.266666666667,1
"4783",2010-07-19,6,981.466666666667,1
"4784",2010-07-19,7,599.866666666667,1
"4785",2010-07-19,8,299.8,1
"4786",2010-07-19,9,300.933333333333,1
"4787",2010-07-19,10,349.266666666667,1
"4788",2010-07-19,11,324.2,1
"4789",2010-07-19,12,210,1
"4790",2010-07-19,13,391.033333333333,1
"4791",2010-07-19,14,346.366666666667,1
"4792",2010-07-19,15,511.9,1
"4793",2010-07-19,16,409,1
"4794",2010-07-19,17,1061.3,1
"4795",2010-07-19,18,1347.5,1
"4796",2010-07-19,19,1403,1
"4797",2010-07-19,20,371.333333333333,1
"4798",2010-07-19,21,382.5,1
"4799",2010-07-19,22,1231.1,1
"4800",2010-07-19,23,990.666666666667,1
"4801",2010-07-20,0,433.866666666667,2
"4802",2010-07-20,1,368.433333333333,2
"4803",2010-07-20,2,464.766666666667,2
"4804",2010-07-20,3,696.333333333333,2
"4805",2010-07-20,4,347.033333333333,2
"4806",2010-07-20,5,433.033333333333,2
"4807",2010-07-20,6,1062.6,2
"4808",2010-07-20,7,331.2,2
"4809",2010-07-20,8,333.133333333333,2
"4810",2010-07-20,9,353.566666666667,2
"4811",2010-07-20,10,1147.8,2
"4812",2010-07-20,11,760.233333333333,2
"4813",2010-07-20,12,336.5,2
"4814",2010-07-20,13,343.666666666667,2
"4815",2010-07-20,14,307.4,2
"4816",2010-07-20,15,323.066666666667,2
"4817",2010-07-20,16,284.533333333333,2
"4818",2010-07-20,17,475.966666666667,2
"4819",2010-07-20,18,725.433333333333,2
"4820",2010-07-20,19,665.8,2
"4821",2010-07-20,20,1618.16666666667,2
"4822",2010-07-20,21,757.966666666667,2
"4823",2010-07-20,22,733.533333333333,2
"4824",2010-07-20,23,959.7,2
"4825",2010-07-21,0,782.266666666667,3
"4826",2010-07-21,1,737.433333333333,3
"4827",2010-07-21,2,335.966666666667,3
"4828",2010-07-21,3,311.633333333333,3
"4829",2010-07-21,4,352.033333333333,3
"4830",2010-07-21,5,307.033333333333,3
"4831",2010-07-21,6,378.5,3
"4832",2010-07-21,7,663.633333333333,3
"4833",2010-07-21,8,851.5,3
"4834",2010-07-21,9,355,3
"4835",2010-07-21,10,305.366666666667,3
"4836",2010-07-21,11,333.433333333333,3
"4837",2010-07-21,12,286.533333333333,3
